,born,year,meter,lang,X,Y
33823,1859.0,1884.0,T5,cs,2.65207,3.584268
42797,1846.0,1869.0,T5,cs,2.3024964,2.1673596
66665,1879.0,1917.0,T5,cs,2.863574,1.9872646
42656,1857.0,1881.0,T5,cs,2.3926492,2.1047072
54382,1853.0,1880.0,T5,cs,2.2092376,2.1414342
32170,1851.0,1930.0,T5,cs,2.9094694,1.9627937
63938,1875.0,1919.0,T5,cs,2.2013445,2.123885
64186,1884.0,1940.0,T5,cs,3.0068066,4.09932
31617,1838.0,1863.0,T5,cs,2.368426,2.0880039
61043,1881.0,1926.0,T5,cs,2.2149384,2.4091077
32310,1836.0,1872.0,T5,cs,2.9502294,2.2323422
36348,1832.0,1881.0,T5,cs,1.8467697,3.1576693
50948,1864.0,1925.0,T5,cs,2.4603531,2.3460188
45512,1846.0,1868.0,T5,cs,2.4602914,2.1702473
61951,1847.0,,T5,cs,2.399201,2.100111
38551,1877.0,1908.0,T5,cs,3.0747178,2.000014
53977,1853.0,1883.0,T5,cs,2.1573837,2.5545657
49611,1845.0,1890.0,T5,cs,2.223364,2.1978748
50216,1845.0,1907.0,T5,cs,1.6361141,4.0918465
25459,1871.0,1934.0,T5,cs,2.291259,2.253943
39188,1864.0,1932.0,T5,cs,2.1869566,2.1091254
33445,1859.0,1921.0,T5,cs,2.622741,2.239214
65306,1878.0,1906.0,T5,cs,2.264598,2.3585083
23945,1850.0,1883.0,T5,cs,4.93022,3.2125442
23875,1840.0,1862.0,T5,cs,2.1737766,2.2543888
42622,1857.0,1881.0,T5,cs,2.0858579,2.3565023
50364,1845.0,1891.0,T5,cs,2.3290875,2.0471025
38234,1877.0,1901.0,T5,cs,2.3649929,2.1418097
43029,1854.0,1893.0,T5,cs,3.0418177,2.3034084
30863,1835.0,1899.0,T5,cs,2.1343207,2.338246
24608,1868.0,1903.0,T5,cs,2.5675457,2.5459845
26227,1850.0,1872.0,T5,cs,3.112148,2.029755
52166,1877.0,1918.0,T5,cs,3.795428,2.7606163
31498,1835.0,1859.0,T5,cs,2.462591,1.9713633
44976,1875.0,1946.0,T5,cs,3.2778919,2.6735303
57757,1853.0,1897.0,T5,cs,2.3108425,2.3762133
65658,1879.0,1937.0,T5,cs,3.5391502,2.6756759
61142,1880.0,1920.0,T5,cs,2.1495647,2.9239702
58291,1857.0,1890.0,T5,cs,2.4713988,2.3130054
67111,1874.0,1925.0,T5,cs,3.0854318,2.5084112
31493,1835.0,1859.0,T5,cs,2.0701458,2.358187
38304,1877.0,1904.0,T5,cs,2.631639,2.4192708
45012,1835.0,1874.0,T5,cs,2.191109,2.0191677
31635,1838.0,1863.0,T5,cs,2.250145,2.0320897
24450,1839.0,1959.0,T5,cs,4.250863,3.0317566
38141,,1889.0,T5,cs,2.4166164,2.191178
44068,1834.0,1951.0,T5,cs,2.348942,2.3502338
52096,1853.0,1884.0,T5,cs,2.2462285,2.119557
50383,1845.0,1891.0,T5,cs,2.1434894,2.1658168
37423,1855.0,1905.0,T5,cs,1.5946975,3.9740226
49660,1845.0,1887.0,T5,cs,2.3736608,2.051676
60952,1881.0,1903.0,T5,cs,2.4379954,2.2471669
32164,1851.0,1930.0,T5,cs,2.3585572,2.227927
37056,1847.0,1871.0,T5,cs,2.341488,2.1692157
58282,1857.0,1890.0,T5,cs,2.12123,2.4432871
45206,,1869.0,T5,cs,2.1667666,2.197609
25095,1836.0,1875.0,T5,cs,2.4903507,1.8560439
26771,1877.0,1910.0,T5,cs,3.6756501,2.3903465
35021,1866.0,1923.0,T5,cs,2.8378966,2.5172963
62160,1818.0,1905.0,T5,cs,2.4616876,2.1022565
64850,1864.0,1902.0,T5,cs,2.213425,2.018328
54403,1853.0,1880.0,T5,cs,2.0814502,2.62511
45172,1847.0,1869.0,T5,cs,2.360043,1.9121271
26951,1877.0,1905.0,T5,cs,3.321815,2.217738
46606,1833.0,1857.0,T5,cs,2.599347,2.402267
31852,1863.0,1892.0,T5,cs,2.2542887,1.9911846
30281,1835.0,1921.0,T5,cs,3.0516071,1.9961165
50018,1845.0,1907.0,T5,cs,2.184221,2.4684758
63193,1889.0,1918.0,T5,cs,2.708773,2.5260546
38434,1877.0,1945.0,T5,cs,2.9486744,1.9692937
42769,1846.0,1869.0,T5,cs,2.4428604,2.0541108
38524,1877.0,1908.0,T5,cs,2.1381223,2.054377
33704,1859.0,1922.0,T5,cs,2.3643034,2.140562
31994,1863.0,1892.0,T5,cs,3.2493825,2.117155
66865,1867.0,1898.0,T5,cs,2.6386628,2.4871166
60376,1861.0,1884.0,T5,cs,2.2197785,2.5901341
23935,1850.0,1883.0,T5,cs,3.4587617,2.285712
65339,1878.0,1928.0,T5,cs,2.3239517,2.2174008
33407,1859.0,1905.0,T5,cs,2.2047799,2.159728
46089,1875.0,1931.0,T5,cs,3.835498,2.5242648
30549,1835.0,1904.0,T5,cs,1.9338276,2.2534807
53730,1853.0,1899.0,T5,cs,3.4522085,2.6954832
43617,1810.0,1928.0,T5,cs,2.5458376,2.284407
31721,1838.0,1863.0,T5,cs,2.3119345,2.05362
30941,1835.0,1908.0,T5,cs,3.0111291,2.0963001
27067,1877.0,1898.0,T5,cs,5.117808,3.3188403
63038,1875.0,1894.0,T5,cs,2.1949706,2.1185052
62109,1885.0,1902.0,T5,cs,2.7303455,2.2151816
44664,1875.0,1962.0,T5,cs,2.405777,2.2621176
48341,1861.0,1887.0,T5,cs,2.0443482,2.1566672
38657,1877.0,1901.0,T5,cs,2.3160932,1.9644376
34269,1866.0,1892.0,T5,cs,2.7933686,2.0313742
31622,1838.0,1863.0,T5,cs,2.296616,2.066963
53828,1853.0,1891.0,T5,cs,2.9609752,2.4521854
29590,1835.0,1885.0,T5,cs,2.7715976,2.1850846
48735,1846.0,1883.0,T5,cs,2.5024407,2.0167477
24627,1868.0,1903.0,T5,cs,2.2831168,2.0365677
26668,1877.0,1921.0,T5,cs,2.6751277,2.0627236
23765,1872.0,1935.0,T5,cs,2.0276713,2.9404643
36723,1847.0,1871.0,T5,cs,3.0386107,2.0914884
33670,1859.0,1893.0,T5,cs,2.401736,2.182087
31623,1838.0,1863.0,T5,cs,2.179289,2.1236157
31482,1835.0,1859.0,T5,cs,2.0997221,2.1068351
49943,1845.0,1907.0,T5,cs,1.9966408,2.2070549
42297,1842.0,1872.0,T5,cs,2.358865,1.9045043
63200,1889.0,1921.0,T5,cs,2.5240378,2.0892868
34401,1866.0,1919.0,T5,cs,2.322449,2.3100345
67247,1867.0,1937.0,T5,cs,2.335966,2.0821168
61146,1880.0,1920.0,T5,cs,2.3891568,1.9593934
55291,1853.0,1903.0,T5,cs,3.1485229,2.0287337
29537,1835.0,1897.0,T5,cs,2.2091742,2.0063179
46330,1867.0,1862.0,T5,cs,2.4333432,1.9442363
44305,1834.0,1956.0,T5,cs,3.330551,2.7828548
64114,1884.0,1941.0,T5,cs,2.5184953,2.3394341
62245,1886.0,1928.0,T5,cs,2.7623134,2.075688
38825,1862.0,1905.0,T5,cs,3.7909138,2.4705033
50277,1845.0,1907.0,T5,cs,3.7569842,2.3976736
48339,1861.0,1887.0,T5,cs,2.1204388,2.110451
59096,1840.0,1877.0,T5,cs,2.4168925,2.0094948
63483,1864.0,1919.0,T5,cs,4.4268856,3.3315713
31047,1770.0,1820.0,T5,cs,3.4302256,2.38235
64028,1883.0,1933.0,T5,cs,3.4303167,2.2950976
58065,1853.0,1963.0,T5,cs,2.0464015,2.5400968
48320,1861.0,1908.0,T5,cs,2.1424806,2.2657766
48176,1844.0,1867.0,T5,cs,2.2673495,2.2841494
29114,1835.0,1884.0,T5,cs,2.9249609,2.0948212
26795,1877.0,1921.0,T5,cs,2.3956995,1.873982
35196,1866.0,1895.0,T5,cs,2.234998,2.1058714
63408,1864.0,1900.0,T5,cs,3.0232656,1.9280765
40227,1864.0,1938.0,T5,cs,3.350087,2.3980148
30681,1835.0,1886.0,T5,cs,2.0246966,2.514952
63778,,1908.0,T5,cs,2.8834531,2.1040735
30351,1835.0,1900.0,T5,cs,1.9345158,2.4331388
26900,1877.0,1905.0,T5,cs,2.246066,2.0267222
34554,1866.0,1929.0,T5,cs,2.0483181,2.385005
24602,1868.0,1904.0,T5,cs,2.2702687,2.0993278
31309,1835.0,1912.0,T5,cs,2.340991,1.986841
30719,1835.0,1886.0,T5,cs,2.91417,1.9962484
47935,1853.0,1877.0,T5,cs,3.163296,2.0755963
26677,1877.0,1921.0,T5,cs,3.9773989,2.2327118
33431,1859.0,1921.0,T5,cs,2.4054806,2.0602138
63776,,1908.0,T5,cs,2.871342,2.611899
37069,1847.0,1885.0,T5,cs,2.1644535,1.9578718
55297,1853.0,1903.0,T5,cs,4.2743516,2.8951044
46096,1875.0,1911.0,T5,cs,2.9388647,2.3170028
38873,1862.0,1911.0,T5,cs,2.9581566,2.7037446
45261,,1872.0,T5,cs,2.102143,2.0797207
33659,1859.0,1893.0,T5,cs,2.9789448,2.017339
42309,1842.0,1872.0,T5,cs,2.1605396,2.1358862
35125,1866.0,1918.0,T5,cs,2.7132902,1.992107
48909,1846.0,1872.0,T5,cs,2.2190464,2.0880578
28611,1835.0,1903.0,T5,cs,2.8464952,1.9742938
25493,1871.0,1914.0,T5,cs,2.155933,2.0690744
42501,1837.0,1873.0,T5,cs,2.7449872,2.2693307
59076,1840.0,1868.0,T5,cs,2.2609177,2.055763
31729,1838.0,1862.0,T5,cs,2.5059063,1.9118787
36764,1847.0,1871.0,T5,cs,3.670813,2.5675733
60703,1838.0,1868.0,T5,cs,2.4197392,2.1319659
46231,1875.0,1936.0,T5,cs,2.8120198,2.3384104
30701,1835.0,1886.0,T5,cs,2.3019214,2.0174768
40933,1864.0,1892.0,T5,cs,2.771613,2.0118172
44798,1875.0,1984.0,T5,cs,2.9517379,2.0769162
67485,1873.0,1938.0,T5,cs,2.1167085,2.5370126
44317,1834.0,1956.0,T5,cs,2.2908075,2.7517996
30280,1835.0,1921.0,T5,cs,3.0186958,1.9089972
25793,1858.0,1933.0,T5,cs,1.4911523,3.736292
44728,1875.0,1965.0,T5,cs,2.4036582,2.084695
31503,1835.0,1859.0,T5,cs,2.410022,1.8432349
46081,1875.0,1921.0,T5,cs,2.624585,2.3311427
44514,1834.0,1868.0,T5,cs,2.182923,1.9763803
64279,1884.0,1939.0,T5,cs,2.7605867,2.4094167
51154,1864.0,1930.0,T5,cs,3.163556,3.132461
44662,1875.0,1962.0,T5,cs,2.108257,1.9474797
65696,1879.0,1901.0,T5,cs,2.2947798,2.1219077
45501,,1868.0,T5,cs,2.14509,2.1319125
38880,1862.0,1911.0,T5,cs,2.9194572,1.8877473
40532,1864.0,1935.0,T5,cs,2.6247644,3.1809876
25498,1871.0,1914.0,T5,cs,3.8322582,2.848285
24542,1868.0,1899.0,T5,cs,2.3821151,2.0836432
10782,,,I4,de,2.1863449,5.2226295
3588,,1852.0,I4,de,1.869236,5.3168855
11033,,1744.0,I4,de,2.134119,5.904787
13086,,1818.0,I4,de,2.257589,4.606149
6842,,1731.0,I4,de,1.8704854,5.288582
10181,,1630.0,I4,de,3.0950027,4.4813023
3527,,1733.0,I4,de,1.805664,5.7038765
4747,,1733.0,I4,de,1.8951244,4.948168
15014,,1854.0,I4,de,1.9913262,4.974519
12863,,1850.0,I4,de,2.0203817,5.90945
7997,,1759.0,I4,de,2.193944,5.2851167
1392,,1870.0,I4,de,2.3647654,5.1640654
2588,,1819.0,I4,de,2.1831608,5.0768533
14066,,1821.0,I4,de,1.8406214,5.435993
9138,,1818.0,I4,de,1.7999916,5.6952295
9948,,1837.0,I4,de,2.0790448,5.2664113
6010,,1912.0,I4,de,2.1973116,5.2984986
4962,,1854.0,I4,de,1.9673094,5.799529
3810,,1818.0,I4,de,1.7560093,6.078196
15053,,1854.0,I4,de,1.7242765,5.493086
6930,,1855.0,I4,de,3.0440989,4.6214137
2864,,1870.0,I4,de,2.1208434,5.4412694
12614,,1818.0,I4,de,2.342894,4.785529
8218,,1731.0,I4,de,1.6270615,4.8456545
9312,,1818.0,I4,de,4.3808575,3.5232873
1945,,1846.0,I4,de,1.8620387,5.3841925
2242,,1870.0,I4,de,2.2447715,5.2018075
13412,,1654.0,I4,de,2.2809522,4.8535986
1651,,1632.0,I4,de,2.7467942,5.639934
8875,,1890.0,I4,de,1.966883,5.79175
3357,,1774.0,I4,de,1.6081868,5.9581494
7309,,1826.0,I4,de,1.9752815,5.2827587
2308,,1733.0,I4,de,1.8610631,6.146044
3168,,1776.0,I4,de,1.9178299,5.163672
2835,,1860.0,I4,de,1.9246961,5.5922837
12253,,1842.0,I4,de,2.1267786,5.3323
261,,1894.0,I4,de,2.2596555,4.914817
627,,1854.0,I4,de,1.9231626,5.3053927
789,,1826.0,I4,de,1.5425345,5.400476
6522,,1870.0,I4,de,2.0404055,5.9007773
10171,,1733.0,I4,de,2.1236572,5.5510993
2786,,1892.0,I4,de,2.3614197,5.1465354
4663,,1894.0,I4,de,1.8088179,5.694188
8020,,1891.0,I4,de,2.0512023,4.9793267
3948,,1854.0,I4,de,2.1586535,4.512443
705,,1818.0,I4,de,1.7554767,6.288925
13772,,1818.0,I4,de,1.7935609,5.5040264
889,,1854.0,I4,de,2.0200744,5.3928833
207,,1733.0,I4,de,1.6186421,5.4261613
11092,,1841.0,I4,de,1.671455,5.3516917
14692,,1818.0,I4,de,2.254817,5.2212825
3367,,1845.0,I4,de,2.1892376,4.788162
7400,,1733.0,I4,de,2.274613,5.6829443
5660,,1755.0,I4,de,2.1574075,5.141833
7466,,1357.0,I4,de,2.0336816,5.332448
10078,,1824.0,I4,de,2.4376907,5.324328
4020,,1733.0,I4,de,2.6712816,5.8914084
1613,,1656.0,I4,de,1.9347197,5.518248
1140,,1854.0,I4,de,2.5668988,5.8243413
13908,,1669.0,I4,de,1.6515456,5.810372
4738,,1784.0,I4,de,2.8074791,5.872794
10084,,1775.0,I4,de,2.2492037,5.1813526
7210,,1854.0,I4,de,1.9388834,5.3912363
12192,,1818.0,I4,de,1.7640774,4.9645395
323,,1733.0,I4,de,1.7796555,5.586594
8960,,1854.0,I4,de,2.069556,5.3990326
12893,,1817.0,I4,de,1.7816103,5.4455895
3827,,1854.0,I4,de,2.1087103,5.77523
1396,,1733.0,I4,de,2.3038893,5.196697
4598,,1818.0,I4,de,1.8721067,5.654665
10796,,1775.0,I4,de,2.2651713,5.627525
8607,,1818.0,I4,de,3.5078218,2.5450811
6267,,1880.0,I4,de,1.5423114,5.7524967
7062,,1775.0,I4,de,1.9370551,5.3824763
245,,1890.0,I4,de,2.093829,4.995458
4928,,1818.0,I4,de,1.9509947,5.7374535
11913,,1733.0,I4,de,2.8384223,5.403093
5856,,1831.0,I4,de,2.0296142,5.522475
10106,,1836.0,I4,de,2.0389183,5.1046405
9729,,1733.0,I4,de,1.9948846,4.4510894
866,,1783.0,I4,de,1.6637977,5.2478495
14255,,1733.0,I4,de,1.8620927,5.1664863
7525,,1852.0,I4,de,1.9506187,5.239477
7270,,1733.0,I4,de,2.208144,4.778198
15066,,1872.0,I4,de,1.8073391,5.6594067
10128,,1854.0,I4,de,2.2985258,5.450139
1686,,1831.0,I4,de,1.8400304,5.2213683
12969,,1879.0,I4,de,2.101376,4.982295
3563,,1837.0,I4,de,1.772088,5.414129
1741,,1640.0,I4,de,2.1772141,5.3824134
4604,,1866.0,I4,de,1.6419934,5.4793797
5300,,1891.0,I4,de,1.8506067,4.016879
8559,,1755.0,I4,de,2.6394577,5.2125444
10611,,1819.0,I4,de,2.0968761,5.474148
10390,,1822.0,I4,de,1.9296623,5.665516
6916,,1819.0,I4,de,2.1579323,5.304511
10500,,1790.0,I4,de,1.599272,5.421476
3,,1357.0,I4,de,2.260112,5.549323
332,,1751.0,I4,de,1.927728,5.2174926
6878,,1733.0,I4,de,1.8147537,5.277584
6939,,1854.0,I4,de,1.9230021,5.6605697
6207,,1854.0,I4,de,1.8511015,5.4306192
1017,,1775.0,I4,de,2.1176841,5.2404118
3977,,1826.0,I4,de,1.7820693,5.4955115
11389,,1870.0,I4,de,1.6713717,5.599043
11016,,1863.0,I4,de,1.7392931,5.654706
3445,,1854.0,I4,de,2.263384,5.6143785
1933,,1763.0,I4,de,2.053714,5.3445835
4473,,1823.0,I4,de,2.2400773,5.7740207
2496,,1892.0,I4,de,2.3977935,5.1793523
8765,,1733.0,I4,de,2.0924072,5.9669824
7130,,1733.0,I4,de,1.8165122,6.2296815
2388,,1733.0,I4,de,1.9087038,5.4006214
11100,,1871.0,I4,de,2.315472,5.3197374
1909,,1892.0,I4,de,2.3316488,5.3498464
6025,,1733.0,I4,de,2.567988,7.1907134
1867,,1806.0,I4,de,1.8184655,5.355999
4831,,1894.0,I4,de,1.8673035,5.293295
2126,,1884.0,I4,de,1.7479552,5.6873713
8932,,1892.0,I4,de,2.07554,5.363306
7833,,1672.0,I4,de,1.7358848,5.2009673
13072,,1860.0,I4,de,1.9158643,5.2422595
4824,,1818.0,I4,de,2.3879704,5.123557
5321,,1833.0,I4,de,2.1197932,4.8598695
6837,,1854.0,I4,de,1.7938484,5.622168
8403,,1854.0,I4,de,1.8588021,5.2310524
5770,,1870.0,I4,de,2.1600552,5.311403
11268,,1733.0,I4,de,1.9315059,5.179226
10768,,1824.0,I4,de,1.9914696,5.1492987
7804,,1733.0,I4,de,2.3474185,5.600941
5902,,1894.0,I4,de,1.8151191,4.636214
3420,,1818.0,I4,de,2.0158129,4.887721
13512,,1240.0,I4,de,1.6963209,5.379227
13621,,1742.0,I4,de,2.1308942,5.351652
12027,,1693.0,I4,de,1.7545398,5.4258823
5213,,1641.0,I4,de,1.7643567,5.6996446
5589,,1733.0,I4,de,2.0548253,4.6354046
3942,,1892.0,I4,de,2.1126065,5.1506333
1320,,1826.0,I4,de,1.4073752,5.6400895
4910,,1870.0,I4,de,1.4284326,5.940644
4974,,1818.0,I4,de,2.1153,5.6359634
8150,,1818.0,I4,de,1.7862209,5.6239686
13,,1873.0,I4,de,1.7148623,5.766821
576,,1818.0,I4,de,1.7079706,5.8476686
8065,,1832.0,I4,de,1.7409345,5.579877
14997,,1833.0,I4,de,1.8580874,5.60375
14946,,1818.0,I4,de,1.9270824,5.964146
5789,,1782.0,I4,de,2.3768263,5.788722
13443,,1890.0,I4,de,1.7635784,5.0780005
4039,,1630.0,I4,de,1.6730971,5.6056333
8262,,1693.0,I4,de,2.5023425,6.160136
54,,1357.0,I4,de,1.689709,5.473595
1400,,1892.0,I4,de,1.7427752,5.0910125
4592,,1851.0,I4,de,1.8440325,5.1690803
14899,,1618.0,I4,de,2.0571415,4.9193997
2501,,1733.0,I4,de,1.7280942,5.505751
8652,,1357.0,I4,de,2.0577936,5.365131
3117,,1733.0,I4,de,1.7615776,5.311719
9747,,1769.0,I4,de,1.6799614,5.6894484
181,,1618.0,I4,de,2.0267448,5.4209085
9145,,1824.0,I4,de,2.2553236,5.2202826
1543,,1733.0,I4,de,1.9436622,5.604429
8096,,1841.0,I4,de,2.018043,5.583145
3325,,1756.0,I4,de,1.5948436,5.7860255
10336,,1675.0,I4,de,1.8091952,5.3791747
7740,,1733.0,I4,de,2.1819084,5.5150986
13355,,1806.0,I4,de,1.6752892,5.267256
2003,,1818.0,I4,de,1.607935,5.554071
11263,,1764.0,I4,de,1.7599844,5.503135
13441,,1824.0,I4,de,2.230761,5.4302077
1090,,1849.0,I4,de,1.898284,5.0456133
15006,,1908.0,I4,de,2.01889,5.2307105
7178,,1818.0,I4,de,2.089961,5.442922
15047,,1884.0,I4,de,1.5014495,5.4841676
13966,,1755.0,I4,de,2.7946455,5.881177
15043,,1836.0,I4,de,1.6207026,5.5529227
8331,,1861.0,I4,de,1.8393607,5.443009
13751,,1824.0,I4,de,1.9562185,5.4022775
14538,,1831.0,I4,de,1.6875567,5.683974
6351,,,I4_3,de,4.35111,3.4672036
12355,,1357.0,I4_3,de,3.942888,3.0928488
7835,,1892.0,I4_3,de,3.06723,4.843405
9672,,1900.0,I4_3,de,4.0350924,3.4400363
6371,,1844.0,I4_3,de,3.95584,2.926825
6492,,1836.0,I4_3,de,3.2286255,3.7405946
8390,,1900.0,I4_3,de,3.4825642,3.0367393
3358,,1772.0,I4_3,de,3.668117,4.061341
12862,,1827.0,I4_3,de,3.81968,3.6304715
12293,,1887.0,I4_3,de,2.549443,4.6647434
9845,,1768.0,I4_3,de,3.5942454,3.6208181
8635,,1786.0,I4_3,de,3.9061263,3.147828
10895,,1822.0,I4_3,de,3.5486238,2.5819314
3471,,1842.0,I4_3,de,2.9146855,4.1710443
9575,,1891.0,I4_3,de,3.6333327,3.183179
12208,,1357.0,I4_3,de,3.40954,3.6789515
13679,,1776.0,I4_3,de,4.037521,3.578446
6320,,1854.0,I4_3,de,4.0182805,3.2579808
3286,,1357.0,I4_3,de,4.181911,3.7972946
14689,,1894.0,I4_3,de,2.6009576,4.8634615
6923,,1855.0,I4_3,de,3.061423,4.489781
8309,,1900.0,I4_3,de,4.063833,3.4558892
2137,,1900.0,I4_3,de,3.842462,3.4539201
1503,,1794.0,I4_3,de,2.9030488,3.953913
209,,1823.0,I4_3,de,3.3684058,3.993039
10475,,1906.0,I4_3,de,3.913575,3.32076
883,,1841.0,I4_3,de,4.1040287,3.5110855
8132,,1357.0,I4_3,de,2.589375,4.4875817
1350,,1794.0,I4_3,de,4.2301073,3.328984
532,,1827.0,I4_3,de,2.5702133,4.696392
7483,,1900.0,I4_3,de,3.6671362,3.4080987
13232,,1796.0,I4_3,de,4.113832,3.2917717
8440,,1861.0,I4_3,de,2.9008675,4.782653
1273,,1900.0,I4_3,de,2.63548,4.7720914
11668,,1900.0,I4_3,de,2.6218364,5.5273
5135,,1826.0,I4_3,de,3.7555985,3.565972
3000,,1891.0,I4_3,de,2.850106,4.0486097
3046,,1786.0,I4_3,de,2.794978,4.3217463
8454,,1796.0,I4_3,de,4.605689,3.7169447
8786,,1650.0,I4_3,de,3.659181,4.0557127
11613,,1357.0,I4_3,de,2.757837,4.8195415
7632,,1900.0,I4_3,de,4.0938,3.5691664
5322,,1787.0,I4_3,de,3.7440097,3.662278
12675,,1768.0,I4_3,de,3.782224,3.6949666
14498,,1794.0,I4_3,de,2.691111,3.9470096
3008,,1768.0,I4_3,de,3.2996957,3.169633
12495,,1357.0,I4_3,de,3.0750177,4.445299
2839,,,I4_3,de,3.5360494,4.320246
2289,,1803.0,I4_3,de,3.542443,4.070256
2467,,1833.0,I4_3,de,4.1055865,3.743085
13330,,,I4_3,de,4.022457,4.1772804
5947,,1900.0,I4_3,de,3.5027137,4.1860366
11911,,1887.0,I4_3,de,3.8334525,3.3967962
8721,,1806.0,I4_3,de,3.872758,3.2835124
1593,,1357.0,I4_3,de,3.967055,3.258453
12044,,1788.0,I4_3,de,2.6575954,4.7735534
4977,,1908.0,I4_3,de,3.0399716,4.332432
650,,1807.0,I4_3,de,2.8961864,4.7180667
10767,,1810.0,I4_3,de,3.6467245,3.5242794
4947,,1900.0,I4_3,de,3.5852048,4.2503133
12981,,1768.0,I4_3,de,3.1172256,4.6167827
10781,,1776.0,I4_3,de,2.5737894,4.9376664
14676,,1894.0,I4_3,de,2.8345954,4.590753
5398,,1841.0,I4_3,de,4.1793876,3.353716
8459,,1806.0,I4_3,de,2.8164413,4.590658
12088,,1823.0,I4_3,de,3.513294,4.1083302
7526,,1782.0,I4_3,de,3.0963452,4.370123
6849,,1906.0,I4_3,de,3.8754466,3.661186
3883,,1827.0,I4_3,de,2.8029866,4.3323936
14687,,1810.0,I4_3,de,3.3997633,4.2139487
737,,1784.0,I4_3,de,2.855204,4.213404
10779,,1887.0,I4_3,de,3.7331216,3.6866677
14602,,1855.0,I4_3,de,3.2112606,4.277891
81,,1879.0,I4_3,de,2.9128203,4.172295
241,,1775.0,I4_3,de,3.0503,4.7763124
13686,,1837.0,I4_3,de,2.7297502,4.56365
5915,,1833.0,I4_3,de,3.1534479,4.393453
4027,,1894.0,I4_3,de,2.864213,4.9430304
12366,,1854.0,I4_3,de,3.05432,4.732514
4377,,,I4_3,de,2.891223,4.671815
5021,,1815.0,I4_3,de,2.6663854,4.567848
8679,,1794.0,I4_3,de,3.4675493,4.2162614
8416,,1833.0,I4_3,de,2.8265607,4.6151204
12436,,1773.0,I4_3,de,3.7792337,3.1576636
11844,,1827.0,I4_3,de,3.7376354,4.330398
9512,,1860.0,I4_3,de,2.9162717,4.624398
10224,,1884.0,I4_3,de,3.8192575,4.09693
10754,,,I4_3,de,3.797966,3.38631
6176,,1894.0,I4_3,de,3.2787237,4.1521425
7332,,1777.0,I4_3,de,3.821284,3.2068937
13442,,,I4_3,de,3.6542728,4.5197463
8892,,1890.0,I4_3,de,2.5814397,4.726477
10356,,1848.0,I4_3,de,3.5280123,3.676402
12503,,1827.0,I4_3,de,2.8224401,4.618591
13272,,1773.0,I4_3,de,2.8242164,4.3217115
96,,1751.0,I4_3,de,3.7818274,3.6293252
3305,,1762.0,I4_3,de,4.028812,3.5098088
10619,,1790.0,I4_3,de,2.5397637,4.877519
8266,,1796.0,I4_3,de,3.6031823,3.229854
13488,,1775.0,I4_3,de,3.4775784,3.2760484
14457,,1900.0,I4_3,de,2.7261362,4.4669924
6922,,,I4_3,de,3.7171004,3.7539454
13813,,1880.0,I4_3,de,3.1071656,4.1633043
13675,,1892.0,I4_3,de,2.534235,4.325888
10304,,1773.0,I4_3,de,3.7164783,3.1158323
4481,,1815.0,I4_3,de,3.6218169,4.4754853
13375,,1900.0,I4_3,de,3.247404,4.598758
1526,,1759.0,I4_3,de,3.0276003,4.3002443
1618,,1357.0,I4_3,de,3.6078677,3.3478427
12092,,1900.0,I4_3,de,2.8921182,4.5015345
7845,,1836.0,I4_3,de,3.036786,4.713997
5815,,1842.0,I4_3,de,3.278123,4.1713996
12159,,1842.0,I4_3,de,3.9227855,3.4262717
912,,1799.0,I4_3,de,3.2593045,4.443268
7134,,1841.0,I4_3,de,3.5799072,4.032673
5071,,1834.0,I4_3,de,2.7154708,4.110151
10109,,1883.0,I4_3,de,3.6627588,3.8213363
4367,,1857.0,I4_3,de,2.647136,4.561518
11762,,1831.0,I4_3,de,2.9234636,4.8418226
14535,,,I4_3,de,2.6736672,4.6774282
10759,,,I4_3,de,3.8347976,3.9478214
13722,,1800.0,I4_3,de,3.8830173,3.0777645
1821,,,I4_3,de,3.8545332,3.9346201
11880,,1357.0,I4_3,de,2.89639,4.5026875
8555,,,I4_3,de,2.7864902,4.6304026
1506,,1894.0,I4_3,de,2.8832605,4.76198
8406,,1782.0,I4_3,de,2.6672006,4.3385544
12685,,1770.0,I4_3,de,2.7744427,4.3660293
11766,,,I4_3,de,3.6216116,4.227175
11798,,1900.0,I4_3,de,3.5994265,3.7626212
3631,,1806.0,I4_3,de,3.0511336,4.3285866
3852,,1854.0,I4_3,de,3.1047027,4.2500367
10225,,1854.0,I4_3,de,3.014392,4.7573256
4351,,1842.0,I4_3,de,2.4264748,5.128966
15012,,1894.0,I4_3,de,2.8483362,4.1083
1412,,1834.0,I4_3,de,3.5915184,3.3424604
13582,,1840.0,I4_3,de,2.4961967,4.409166
6312,,1857.0,I4_3,de,2.7147453,4.6262875
12706,,1357.0,I4_3,de,2.6701548,4.48977
10598,,1837.0,I4_3,de,3.1058302,4.630866
8073,,1842.0,I4_3,de,2.7412982,4.395574
6035,,1829.0,I4_3,de,3.055347,4.488515
1947,,1814.0,I4_3,de,3.6008286,4.2307196
10853,,1900.0,I4_3,de,3.9598897,3.7928824
11130,,1854.0,I4_3,de,3.6759045,4.189401
13016,,1842.0,I4_3,de,2.973684,4.705206
12623,,1876.0,I4_3,de,3.176486,3.884898
7249,,1768.0,I4_3,de,3.8797393,3.8562098
10092,,1781.0,I4_3,de,3.6938696,3.6606185
8,,1784.0,I4_3,de,3.161757,4.4804516
