,born,year,meter,lang,X,Y
60787,1838.0,1872.0,T4_3,cs,-0.8229232,-0.61456925
47884,1829.0,1865.0,T4_3,cs,-1.1261804,-0.96850896
28238,1821.0,1877.0,T4_3,cs,-0.29048836,-0.89956665
48659,,1814.0,T4_3,cs,-0.6878228,-0.696413
54020,1853.0,1889.0,T4_3,cs,-0.5607339,-1.1242181
46414,1853.0,1880.0,T4_3,cs,-0.6913021,-0.8433405
60482,1837.0,1874.0,T4_3,cs,-0.70254564,-0.88181037
25540,1871.0,1914.0,T4_3,cs,-1.2212017,-1.9375165
32108,1863.0,1889.0,T4_3,cs,-1.0334939,-0.7208815
32420,1855.0,1882.0,T4_3,cs,-0.33075354,-0.7577556
24355,1839.0,1883.0,T4_3,cs,-0.13482444,-0.8572648
38831,1862.0,1905.0,T4_3,cs,-0.660164,-1.3496089
28573,1835.0,1886.0,T4_3,cs,-0.13404489,-0.6556265
52159,1801.0,1852.0,T4_3,cs,-0.90000385,-0.6602551
27062,1877.0,1898.0,T4_3,cs,-0.44698882,-1.3106277
56474,1853.0,1895.0,T4_3,cs,-0.2936769,-0.653666
29516,1835.0,1901.0,T4_3,cs,-0.2894311,-0.7236003
25608,1865.0,1895.0,T4_3,cs,-0.6009921,-1.6738303
29247,1835.0,1913.0,T4_3,cs,-0.79411125,-0.61666155
43792,1772.0,1910.0,T4_3,cs,-0.6618335,-0.8957009
53457,1803.0,1842.0,T4_3,cs,-1.1678355,-0.9528892
28588,1835.0,1886.0,T4_3,cs,-0.23093058,-0.7161348
59198,1811.0,1857.0,T4_3,cs,-0.9681379,-0.74704564
53470,1803.0,1843.0,T4_3,cs,-0.64095163,-0.31564918
27608,1817.0,1850.0,T4_3,cs,-0.74493074,-0.86493355
64842,1864.0,1902.0,T4_3,cs,-0.44703192,-0.8105301
42859,1846.0,1882.0,T4_3,cs,-0.1752423,-0.8993288
52151,1801.0,1852.0,T4_3,cs,-1.6850677,-1.1850616
36892,1847.0,1869.0,T4_3,cs,-0.9561917,-0.69101584
43978,1834.0,1951.0,T4_3,cs,-0.3328228,-0.9199205
45956,1849.0,1884.0,T4_3,cs,-0.20027654,-0.359593
53171,1822.0,1885.0,T4_3,cs,-0.6607278,-0.50651675
67092,1874.0,1925.0,T4_3,cs,-0.8510619,-1.256643
32923,1797.0,1834.0,T4_3,cs,-0.037719887,-1.4436053
27950,1815.0,1841.0,T4_3,cs,-0.4877936,-0.924753
38150,1866.0,1891.0,T4_3,cs,-1.0829318,-0.72669846
25534,1871.0,1914.0,T4_3,cs,0.05820117,-0.51210964
47542,1812.0,1847.0,T4_3,cs,-0.05586839,-0.6652725
27925,1815.0,1853.0,T4_3,cs,-0.60201335,-0.26450548
64910,1864.0,1915.0,T4_3,cs,-0.28956935,-1.058017
32879,1797.0,1834.0,T4_3,cs,-0.9899938,-0.6299143
67096,1874.0,1925.0,T4_3,cs,-0.83306575,-0.9321978
34146,1866.0,1902.0,T4_3,cs,-0.51480573,-1.4860159
67084,1874.0,1925.0,T4_3,cs,-0.5583939,-0.68514156
32566,1797.0,1834.0,T4_3,cs,-0.72183233,-0.73321974
50389,1845.0,1891.0,T4_3,cs,-0.506766,-0.56161463
26195,1858.0,1936.0,T4_3,cs,-0.8643348,-0.5481963
28598,1835.0,1903.0,T4_3,cs,-0.5452026,-1.1599634
28842,1835.0,1921.0,T4_3,cs,-0.1540123,-0.96228504
24968,1836.0,1875.0,T4_3,cs,-0.7752119,-0.9750286
48282,1861.0,1924.0,T4_3,cs,-0.1843748,-0.5554957
24382,1839.0,1883.0,T4_3,cs,-0.13411157,-0.4741594
49741,1845.0,1891.0,T4_3,cs,-0.32065654,-0.10407027
32981,1797.0,1834.0,T4_3,cs,-0.69616354,-0.69948816
52399,1860.0,1930.0,T4_3,cs,-0.72345805,-1.2982332
56672,1853.0,1878.0,T4_3,cs,-0.29208103,-0.6841139
24022,1875.0,1898.0,T4_3,cs,-0.6732024,-1.0804168
66161,1870.0,1932.0,T4_3,cs,-1.0538572,-0.8903436
28234,1821.0,1877.0,T4_3,cs,-0.6437113,-0.81917953
33823,1859.0,1884.0,T5,cs,-1.51241,-1.6790606
42797,1846.0,1869.0,T5,cs,-2.8782067,-2.089377
66665,1879.0,1917.0,T5,cs,-2.4554174,-1.5759137
42656,1857.0,1881.0,T5,cs,-2.923276,-2.1171577
54382,1853.0,1880.0,T5,cs,-2.8700376,-1.877823
32170,1851.0,1930.0,T5,cs,-2.6022449,-1.6946728
63938,1875.0,1919.0,T5,cs,-2.9935675,-2.070071
64186,1884.0,1940.0,T5,cs,-1.4852767,-3.5394166
31617,1838.0,1863.0,T5,cs,-2.9648623,-2.1408098
61043,1881.0,1926.0,T5,cs,-2.800632,-2.113486
32310,1836.0,1872.0,T5,cs,-2.2693653,-1.603455
36348,1832.0,1881.0,T5,cs,-2.7796817,-2.576024
50948,1864.0,1925.0,T5,cs,-2.730953,-2.1882825
45512,1846.0,1868.0,T5,cs,-2.9362748,-2.192114
61951,1847.0,,T5,cs,-2.8545458,-2.0481074
38551,1877.0,1908.0,T5,cs,-2.3890228,-1.4846236
53977,1853.0,1883.0,T5,cs,-2.7035582,-2.341477
49611,1845.0,1890.0,T5,cs,-2.9644065,-2.131213
50216,1845.0,1907.0,T5,cs,-1.9193642,-2.238009
25459,1871.0,1934.0,T5,cs,-2.952579,-2.1167006
39188,1864.0,1932.0,T5,cs,-2.888816,-2.0651376
33445,1859.0,1921.0,T5,cs,-2.61,-1.9383556
65306,1878.0,1906.0,T5,cs,-2.8379807,-2.2976644
23945,1850.0,1883.0,T5,cs,-0.76554704,-1.3540547
23875,1840.0,1862.0,T5,cs,-2.7989235,-2.0379355
42622,1857.0,1881.0,T5,cs,-2.856425,-2.4074714
50364,1845.0,1891.0,T5,cs,-2.994453,-1.9360213
38234,1877.0,1901.0,T5,cs,-2.8940625,-2.095373
43029,1854.0,1893.0,T5,cs,-2.3821433,-1.7352096
30863,1835.0,1899.0,T5,cs,-2.8465645,-2.2599118
24608,1868.0,1903.0,T5,cs,-2.4828718,-2.1695023
26227,1850.0,1872.0,T5,cs,-2.5487585,-1.6019325
52166,1877.0,1918.0,T5,cs,-1.6129894,-1.8070068
31498,1835.0,1859.0,T5,cs,-3.0356057,-1.9077569
44976,1875.0,1946.0,T5,cs,-1.8834816,-1.7284809
57757,1853.0,1897.0,T5,cs,-2.6456428,-2.137014
65658,1879.0,1937.0,T5,cs,-1.7282219,-1.5064713
61142,1880.0,1920.0,T5,cs,-2.3296976,-2.3363526
58291,1857.0,1890.0,T5,cs,-2.714925,-2.0868745
67111,1874.0,1925.0,T5,cs,-2.2698517,-1.9327949
31493,1835.0,1859.0,T5,cs,-2.976365,-2.238684
38304,1877.0,1904.0,T5,cs,-2.5359104,-1.9511604
45012,1835.0,1874.0,T5,cs,-3.0383654,-2.0223343
31635,1838.0,1863.0,T5,cs,-2.9106953,-2.159618
24450,1839.0,1959.0,T5,cs,-1.6424203,-1.5559866
38141,,1889.0,T5,cs,-2.931722,-2.1186497
44068,1834.0,1951.0,T5,cs,-2.6551638,-2.288633
52096,1853.0,1884.0,T5,cs,-2.9303782,-2.0247269
50383,1845.0,1891.0,T5,cs,-3.0211663,-2.0652773
37423,1855.0,1905.0,T5,cs,-1.7932525,-1.9230641
49660,1845.0,1887.0,T5,cs,-2.8664763,-2.1235156
60952,1881.0,1903.0,T5,cs,-2.726245,-2.0507066
32164,1851.0,1930.0,T5,cs,-2.8216658,-1.9839591
37056,1847.0,1871.0,T5,cs,-3.0388918,-2.1357896
58282,1857.0,1890.0,T5,cs,-2.7483723,-2.24771
45206,,1869.0,T5,cs,-2.973572,-2.1102402
25095,1836.0,1875.0,T5,cs,-2.8930213,-1.8664802
26771,1877.0,1910.0,T5,cs,-1.6943482,-1.3867643
35021,1866.0,1923.0,T5,cs,-2.1920042,-1.9904488
62160,1818.0,1905.0,T5,cs,-2.7099073,-1.9913372
64850,1864.0,1902.0,T5,cs,-3.0455837,-2.0600543
54403,1853.0,1880.0,T5,cs,-2.754419,-2.437746
45172,1847.0,1869.0,T5,cs,-2.9701767,-1.8747368
26951,1877.0,1905.0,T5,cs,-2.0003142,-1.4667671
46606,1833.0,1857.0,T5,cs,-2.7989,-2.2371206
31852,1863.0,1892.0,T5,cs,-3.1869519,-2.1139622
30281,1835.0,1921.0,T5,cs,-2.4588819,-1.5905925
50018,1845.0,1907.0,T5,cs,-2.787583,-2.3146386
63193,1889.0,1918.0,T5,cs,-2.3017647,-2.1085105
38434,1877.0,1945.0,T5,cs,-2.4720683,-1.5026188
42769,1846.0,1869.0,T5,cs,-2.9017267,-2.0119982
38524,1877.0,1908.0,T5,cs,-3.0123177,-2.1376302
33704,1859.0,1922.0,T5,cs,-2.9618363,-2.0113766
31994,1863.0,1892.0,T5,cs,-2.354489,-1.4796537
66865,1867.0,1898.0,T5,cs,-2.610915,-2.107857
60376,1861.0,1884.0,T5,cs,-2.7724485,-2.5461032
23935,1850.0,1883.0,T5,cs,-1.9972291,-1.4984478
65339,1878.0,1928.0,T5,cs,-2.9891827,-2.1367788
33407,1859.0,1905.0,T5,cs,-3.0438213,-2.126788
46089,1875.0,1931.0,T5,cs,-1.6266255,-1.5227082
30549,1835.0,1904.0,T5,cs,-3.06617,-2.3441672
53730,1853.0,1899.0,T5,cs,-1.9609097,-1.8967013
43617,1810.0,1928.0,T5,cs,-2.6363363,-2.0437162
31721,1838.0,1863.0,T5,cs,-2.9547067,-1.9628495
30941,1835.0,1908.0,T5,cs,-2.3463473,-1.5878617
27067,1877.0,1898.0,T5,cs,-0.69872415,-1.0972072
63038,1875.0,1894.0,T5,cs,-2.968448,-2.1696708
62109,1885.0,1902.0,T5,cs,-2.7922664,-2.021583
44664,1875.0,1962.0,T5,cs,-2.7132242,-1.7817723
48341,1861.0,1887.0,T5,cs,-3.1159618,-2.0585873
38657,1877.0,1901.0,T5,cs,-3.072487,-2.0012264
34269,1866.0,1892.0,T5,cs,-2.4446652,-1.6042855
31622,1838.0,1863.0,T5,cs,-3.1300125,-2.1502554
53828,1853.0,1891.0,T5,cs,-2.3608172,-2.0495913
29590,1835.0,1885.0,T5,cs,-2.4488692,-1.679647
48735,1846.0,1883.0,T5,cs,-2.900945,-1.9096155
24627,1868.0,1903.0,T5,cs,-2.9482846,-2.0546267
26668,1877.0,1921.0,T5,cs,-2.8668144,-1.7952532
23765,1872.0,1935.0,T5,cs,-2.4399152,-2.5667982
36723,1847.0,1871.0,T5,cs,-2.504924,-1.6439508
33670,1859.0,1893.0,T5,cs,-2.7537403,-1.8547908
31623,1838.0,1863.0,T5,cs,-2.9555914,-2.1594346
31482,1835.0,1859.0,T5,cs,-3.1375685,-2.0795615
49943,1845.0,1907.0,T5,cs,-3.112013,-2.1161253
42297,1842.0,1872.0,T5,cs,-3.114924,-1.9305685
63200,1889.0,1921.0,T5,cs,-2.6074905,-1.8274987
34401,1866.0,1919.0,T5,cs,-2.9204006,-2.2497754
67247,1867.0,1937.0,T5,cs,-3.0225172,-2.0731964
61146,1880.0,1920.0,T5,cs,-2.877379,-2.2701883
55291,1853.0,1903.0,T5,cs,-2.2754347,-1.4589303
29537,1835.0,1897.0,T5,cs,-2.992644,-2.0006473
46330,1867.0,1862.0,T5,cs,-2.9340992,-1.8838543
44305,1834.0,1956.0,T5,cs,-2.1930482,-2.9785836
64114,1884.0,1941.0,T5,cs,-2.5721855,-2.1948364
62245,1886.0,1928.0,T5,cs,-2.2587762,-1.5981047
38825,1862.0,1905.0,T5,cs,-1.1698161,-1.2682004
50277,1845.0,1907.0,T5,cs,-1.338853,-1.0125562
48339,1861.0,1887.0,T5,cs,-3.0804381,-2.1491563
59096,1840.0,1877.0,T5,cs,-2.9219227,-2.0029662
63483,1864.0,1919.0,T5,cs,-1.7119312,-1.6577703
31047,1770.0,1820.0,T5,cs,-1.8637372,-1.4232296
64028,1883.0,1933.0,T5,cs,-2.1549642,-1.5888577
58065,1853.0,1963.0,T5,cs,-2.8748636,-2.1992645
48320,1861.0,1908.0,T5,cs,-3.1529953,-1.9609753
48176,1844.0,1867.0,T5,cs,-2.9400234,-2.2928357
29114,1835.0,1884.0,T5,cs,-2.2830558,-1.5229617
26795,1877.0,1921.0,T5,cs,-2.9979,-1.8747702
35196,1866.0,1895.0,T5,cs,-3.0784736,-1.9792427
63408,1864.0,1900.0,T5,cs,-2.4674246,-1.565504
40227,1864.0,1938.0,T5,cs,-1.8323431,-1.4082682
30681,1835.0,1886.0,T5,cs,-2.7931278,-2.6060321
63778,,1908.0,T5,cs,-2.289314,-1.5194346
30351,1835.0,1900.0,T5,cs,-2.7721136,-2.4618914
26900,1877.0,1905.0,T5,cs,-3.0550482,-2.0678155
34554,1866.0,1929.0,T5,cs,-2.7215328,-2.197981
24602,1868.0,1904.0,T5,cs,-3.0238814,-2.077769
31309,1835.0,1912.0,T5,cs,-3.0398817,-1.8553716
30719,1835.0,1886.0,T5,cs,-2.4989676,-1.5765992
47935,1853.0,1877.0,T5,cs,-2.3687482,-1.5526962
26677,1877.0,1921.0,T5,cs,-1.5349904,-0.99317914
33431,1859.0,1921.0,T5,cs,-2.9914668,-1.9583757
63776,,1908.0,T5,cs,-2.1702223,-1.9019433
37069,1847.0,1885.0,T5,cs,-3.092353,-2.0296922
55297,1853.0,1903.0,T5,cs,-1.6339154,-1.7432944
46096,1875.0,1911.0,T5,cs,-2.4026527,-1.8767757
38873,1862.0,1911.0,T5,cs,-2.069738,-2.171876
45261,,1872.0,T5,cs,-3.0721567,-2.0871654
33659,1859.0,1893.0,T5,cs,-2.4044447,-1.5308692
42309,1842.0,1872.0,T5,cs,-2.9802263,-1.9593838
35125,1866.0,1918.0,T5,cs,-2.4175057,-1.5928959
48909,1846.0,1872.0,T5,cs,-2.9898944,-2.0969393
28611,1835.0,1903.0,T5,cs,-2.530877,-1.5259054
25493,1871.0,1914.0,T5,cs,-3.0740218,-2.0409172
42501,1837.0,1873.0,T5,cs,-2.685855,-1.860627
59076,1840.0,1868.0,T5,cs,-2.9910617,-1.905435
31729,1838.0,1862.0,T5,cs,-2.9474955,-1.8407161
36764,1847.0,1871.0,T5,cs,-1.8863986,-1.5725386
60703,1838.0,1868.0,T5,cs,-2.9225626,-1.9680369
46231,1875.0,1936.0,T5,cs,-2.503663,-1.8502849
30701,1835.0,1886.0,T5,cs,-3.0572824,-2.0823836
40933,1864.0,1892.0,T5,cs,-2.6744285,-1.7140647
44798,1875.0,1984.0,T5,cs,-2.596862,-1.6940563
67485,1873.0,1938.0,T5,cs,-2.738068,-2.2241635
44317,1834.0,1956.0,T5,cs,-2.6835861,-2.6310086
30280,1835.0,1921.0,T5,cs,-2.4413738,-1.4824917
25793,1858.0,1933.0,T5,cs,-2.0594144,-1.9860488
44728,1875.0,1965.0,T5,cs,-3.0679376,-1.8406188
31503,1835.0,1859.0,T5,cs,-3.0498347,-1.9896145
46081,1875.0,1921.0,T5,cs,-2.493917,-2.0774128
44514,1834.0,1868.0,T5,cs,-3.0993893,-1.8772094
64279,1884.0,1939.0,T5,cs,-2.511265,-2.0428667
51154,1864.0,1930.0,T5,cs,-2.006425,-3.4800804
44662,1875.0,1962.0,T5,cs,-3.1717172,-2.0323076
65696,1879.0,1901.0,T5,cs,-3.1377885,-1.9103028
45501,,1868.0,T5,cs,-3.0645282,-1.9998645
38880,1862.0,1911.0,T5,cs,-2.5718305,-1.5199065
40532,1864.0,1935.0,T5,cs,-1.9780155,-2.5777936
25498,1871.0,1914.0,T5,cs,-1.5400712,-1.5643975
24542,1868.0,1899.0,T5,cs,-2.5698087,-2.0108383
10782,,,I4,de,-0.286507,-3.4938664
3588,,1852.0,I4,de,-1.6597689,-4.4642134
11033,,1744.0,I4,de,-0.8107539,-4.6122212
13086,,1818.0,I4,de,-1.7552987,-4.000309
6842,,1731.0,I4,de,-1.7910252,-4.087507
10181,,1630.0,I4,de,-1.3263797,-3.8003616
3527,,1733.0,I4,de,-1.2928762,-4.610746
4747,,1733.0,I4,de,-1.723148,-4.060347
15014,,1854.0,I4,de,-2.3925083,-3.883141
12863,,1850.0,I4,de,1.0231926,-3.9854832
7997,,1759.0,I4,de,-0.9280028,-4.3979716
1392,,1870.0,I4,de,0.42087132,-3.5000217
2588,,1819.0,I4,de,-1.0355599,-4.391579
14066,,1821.0,I4,de,-1.5550534,-4.288
9138,,1818.0,I4,de,-1.9999747,-4.3358135
9948,,1837.0,I4,de,-1.7212979,-3.951162
6010,,1912.0,I4,de,-1.132228,-3.9757018
4962,,1854.0,I4,de,0.55442655,-3.4733038
3810,,1818.0,I4,de,-1.1709532,-4.6052284
15053,,1854.0,I4,de,-1.1126711,-4.2597027
6930,,1855.0,I4,de,-0.5363022,-3.5933146
2864,,1870.0,I4,de,-1.1362258,-4.009695
12614,,1818.0,I4,de,-1.7686697,-1.9026909
8218,,1731.0,I4,de,0.5951222,-2.8384264
9312,,1818.0,I4,de,-1.1706551,-1.6974945
1945,,1846.0,I4,de,-1.1439415,-4.6321087
2242,,1870.0,I4,de,-0.5358012,-3.551619
13412,,1654.0,I4,de,-0.8544415,-3.282207
1651,,1632.0,I4,de,0.0026255492,-3.9983208
8875,,1890.0,I4,de,-1.3369594,-4.746046
3357,,1774.0,I4,de,0.30546677,-2.9236429
7309,,1826.0,I4,de,-1.6102047,-4.294731
2308,,1733.0,I4,de,-1.4972184,-4.8482995
3168,,1776.0,I4,de,-1.7755839,-4.009492
2835,,1860.0,I4,de,-1.5683777,-4.194891
12253,,1842.0,I4,de,-1.8238173,-4.1866813
261,,1894.0,I4,de,-0.5701718,-3.7479148
627,,1854.0,I4,de,-1.7802595,-4.0637813
789,,1826.0,I4,de,-1.7042582,-3.8577228
6522,,1870.0,I4,de,-1.5108916,-3.7147899
10171,,1733.0,I4,de,-1.1727515,-4.206461
2786,,1892.0,I4,de,-1.0171928,-4.2531047
4663,,1894.0,I4,de,-1.4633101,-4.1374846
8020,,1891.0,I4,de,-2.018505,-3.8575563
3948,,1854.0,I4,de,-1.613084,-3.5658505
705,,1818.0,I4,de,-0.31757742,-3.930212
13772,,1818.0,I4,de,-1.5996257,-4.431787
889,,1854.0,I4,de,0.5603161,-3.262587
207,,1733.0,I4,de,-1.1724702,-4.546388
11092,,1841.0,I4,de,-1.2584392,-4.1790547
14692,,1818.0,I4,de,-1.5684953,-4.127933
3367,,1845.0,I4,de,-1.6199727,-3.902512
7400,,1733.0,I4,de,1.0551515,-3.6333196
5660,,1755.0,I4,de,-1.665375,-4.178149
7466,,1357.0,I4,de,-1.5966059,-4.17589
10078,,1824.0,I4,de,-1.5363652,-3.4513595
4020,,1733.0,I4,de,0.8989924,-4.090693
1613,,1656.0,I4,de,-1.1444802,-4.062216
1140,,1854.0,I4,de,0.17002183,-3.7387438
13908,,1669.0,I4,de,-1.3087116,-4.2534747
4738,,1784.0,I4,de,0.8976098,-4.0201626
10084,,1775.0,I4,de,-1.6762031,-3.819433
7210,,1854.0,I4,de,-1.5409629,-4.297168
12192,,1818.0,I4,de,-1.9622627,-4.086392
323,,1733.0,I4,de,-1.8314236,-4.428703
8960,,1854.0,I4,de,-1.2916666,-4.376441
12893,,1817.0,I4,de,-1.6170012,-4.421134
3827,,1854.0,I4,de,0.28460917,-3.711853
1396,,1733.0,I4,de,-1.0355047,-4.141359
4598,,1818.0,I4,de,-0.34676287,-3.7052653
10796,,1775.0,I4,de,-0.26890105,-3.3927093
8607,,1818.0,I4,de,-2.1105275,-1.9651911
6267,,1880.0,I4,de,-1.2683356,-4.197116
7062,,1775.0,I4,de,-1.4189498,-4.2208405
245,,1890.0,I4,de,-1.5935767,-4.1436934
4928,,1818.0,I4,de,-1.3414087,-4.563948
11913,,1733.0,I4,de,0.0440512,-4.139209
5856,,1831.0,I4,de,-1.288347,-4.029718
10106,,1836.0,I4,de,-1.584915,-3.8703825
9729,,1733.0,I4,de,-1.9377416,-3.8086398
866,,1783.0,I4,de,-0.48728856,-2.809923
14255,,1733.0,I4,de,-1.6614624,-4.270101
7525,,1852.0,I4,de,-1.5769029,-4.043411
7270,,1733.0,I4,de,-1.829321,-3.8785012
15066,,1872.0,I4,de,0.080299854,-3.4423838
10128,,1854.0,I4,de,-1.4628825,-4.262084
1686,,1831.0,I4,de,-1.0098064,-4.240645
12969,,1879.0,I4,de,-0.14195296,-3.650916
3563,,1837.0,I4,de,-1.105164,-4.1660028
1741,,1640.0,I4,de,-1.3245785,-4.3067303
4604,,1866.0,I4,de,-2.1458387,-3.634351
5300,,1891.0,I4,de,-2.3194602,-3.641143
8559,,1755.0,I4,de,0.33296213,-3.6325202
10611,,1819.0,I4,de,-1.9254564,-4.0130777
10390,,1822.0,I4,de,-1.6248528,-4.366415
6916,,1819.0,I4,de,-0.9041645,-4.5643516
10500,,1790.0,I4,de,-1.6907529,-4.481841
3,,1357.0,I4,de,-1.2130207,-4.302389
332,,1751.0,I4,de,-1.7309825,-4.1165404
6878,,1733.0,I4,de,-1.116441,-4.3125463
6939,,1854.0,I4,de,-1.9098477,-4.0738697
6207,,1854.0,I4,de,-1.9420326,-4.0268135
1017,,1775.0,I4,de,-0.81163406,-3.5110407
3977,,1826.0,I4,de,-1.6410736,-4.2232447
11389,,1870.0,I4,de,-1.7515944,-3.8468428
11016,,1863.0,I4,de,-1.2954972,-4.2833114
3445,,1854.0,I4,de,0.5871293,-3.4738524
1933,,1763.0,I4,de,-1.0097111,-4.433997
4473,,1823.0,I4,de,0.8411852,-3.935972
2496,,1892.0,I4,de,-0.20710827,-3.0525506
8765,,1733.0,I4,de,-1.3651464,-4.7951584
7130,,1733.0,I4,de,-1.0208634,-4.6804347
2388,,1733.0,I4,de,-1.2056721,-4.4137483
11100,,1871.0,I4,de,-1.1112539,-4.171602
1909,,1892.0,I4,de,0.6045483,-3.359115
6025,,1733.0,I4,de,-1.44465,-5.1504545
1867,,1806.0,I4,de,-1.7715794,-4.353072
4831,,1894.0,I4,de,-1.3084813,-4.2414947
2126,,1884.0,I4,de,-1.5737138,-3.8782766
8932,,1892.0,I4,de,-0.81787354,-4.472898
7833,,1672.0,I4,de,0.27090022,-3.3632448
13072,,1860.0,I4,de,-1.6082602,-4.1874933
4824,,1818.0,I4,de,-1.99788,-3.9220772
5321,,1833.0,I4,de,-1.7319407,-3.9299054
6837,,1854.0,I4,de,-1.2783238,-4.379161
8403,,1854.0,I4,de,-1.6963207,-4.181146
5770,,1870.0,I4,de,-0.8535162,-4.5943446
11268,,1733.0,I4,de,-1.5008707,-4.15603
10768,,1824.0,I4,de,-1.02473,-4.35276
7804,,1733.0,I4,de,-0.9966734,-4.0531025
5902,,1894.0,I4,de,-1.3654145,-1.5006791
3420,,1818.0,I4,de,-1.9202037,-3.8357954
13512,,1240.0,I4,de,-1.6064497,-3.9419186
13621,,1742.0,I4,de,-1.7907242,-3.9560118
12027,,1693.0,I4,de,-1.6098489,-4.320452
5213,,1641.0,I4,de,-1.9933891,-3.720129
5589,,1733.0,I4,de,-1.8333913,-3.9786823
3942,,1892.0,I4,de,-1.5550138,-4.2074485
1320,,1826.0,I4,de,-1.8693595,-4.528147
4910,,1870.0,I4,de,-1.3008412,-4.4069514
4974,,1818.0,I4,de,-1.3915802,-4.3098316
8150,,1818.0,I4,de,-1.1889393,-4.637022
13,,1873.0,I4,de,-1.5033569,-4.5266776
576,,1818.0,I4,de,-1.3400624,-4.65141
8065,,1832.0,I4,de,-1.3811114,-4.212488
14997,,1833.0,I4,de,-1.7642815,-4.2586527
14946,,1818.0,I4,de,-1.330355,-4.5914545
5789,,1782.0,I4,de,-1.8719957,-4.2977614
13443,,1890.0,I4,de,-1.7760762,-4.121027
4039,,1630.0,I4,de,-1.4425832,-4.5322313
8262,,1693.0,I4,de,1.1675274,-3.786274
54,,1357.0,I4,de,-1.4594066,-4.0778527
1400,,1892.0,I4,de,-1.5749543,-3.826878
4592,,1851.0,I4,de,-1.8104495,-3.6885908
14899,,1618.0,I4,de,-1.111931,-4.2967033
2501,,1733.0,I4,de,-1.6335056,-4.4619374
8652,,1357.0,I4,de,-1.5098559,-4.011056
3117,,1733.0,I4,de,-1.8349288,-4.207762
9747,,1769.0,I4,de,-0.37001932,-3.9250076
181,,1618.0,I4,de,-1.7638412,-4.339996
9145,,1824.0,I4,de,-1.2155216,-4.459612
1543,,1733.0,I4,de,-1.5641913,-4.0450907
8096,,1841.0,I4,de,-1.4250172,-4.51934
3325,,1756.0,I4,de,-1.6654737,-4.5107155
10336,,1675.0,I4,de,-1.4426817,-4.3331475
7740,,1733.0,I4,de,-1.3770071,-3.8041246
13355,,1806.0,I4,de,-1.3785343,-4.2228584
2003,,1818.0,I4,de,-1.7359313,-4.139691
11263,,1764.0,I4,de,-1.6267536,-4.3318133
13441,,1824.0,I4,de,-0.7543077,-4.104928
1090,,1849.0,I4,de,-1.806397,-4.0994806
15006,,1908.0,I4,de,-1.4048613,-3.9223485
7178,,1818.0,I4,de,-0.5896565,-3.3132725
15047,,1884.0,I4,de,-1.3906332,-4.49857
13966,,1755.0,I4,de,0.8652648,-3.8512745
15043,,1836.0,I4,de,-1.502758,-4.0608006
8331,,1861.0,I4,de,-1.1487296,-4.3994584
13751,,1824.0,I4,de,-1.7077569,-4.0535083
14538,,1831.0,I4,de,-1.6623648,-4.5645304
6351,,,I4_3,de,-0.12852916,-2.4569442
12355,,1357.0,I4_3,de,-0.62072647,-3.168085
7835,,1892.0,I4_3,de,-0.08071523,-3.7110023
9672,,1900.0,I4_3,de,-0.47693092,-3.0457542
6371,,1844.0,I4_3,de,-0.976463,-3.1584964
6492,,1836.0,I4_3,de,-0.82607615,-3.1692195
8390,,1900.0,I4_3,de,-0.7922911,-3.1801465
3358,,1772.0,I4_3,de,-0.8559412,-3.4838457
12862,,1827.0,I4_3,de,-0.62995523,-3.4095886
12293,,1887.0,I4_3,de,0.5196018,-3.1828423
9845,,1768.0,I4_3,de,-1.1700342,-3.421113
8635,,1786.0,I4_3,de,-0.9208498,-3.2889595
10895,,1822.0,I4_3,de,-1.9484864,-2.006721
3471,,1842.0,I4_3,de,-0.26362142,-3.669145
9575,,1891.0,I4_3,de,-0.42743036,-3.3657029
12208,,1357.0,I4_3,de,-1.1445273,-3.5376952
13679,,1776.0,I4_3,de,-0.1305962,-2.7493079
6320,,1854.0,I4_3,de,-0.5673787,-2.9459417
3286,,1357.0,I4_3,de,-0.8257118,-3.3567636
14689,,1894.0,I4_3,de,-0.67731386,-3.521002
6923,,1855.0,I4_3,de,-0.114462666,-3.391987
8309,,1900.0,I4_3,de,-1.3288255,-1.9173863
2137,,1900.0,I4_3,de,-0.44729084,-3.465223
1503,,1794.0,I4_3,de,-1.4699043,-3.5513446
209,,1823.0,I4_3,de,-0.5783745,-3.1782608
10475,,1906.0,I4_3,de,-0.2470516,-2.2318583
883,,1841.0,I4_3,de,-1.334653,-1.5798169
8132,,1357.0,I4_3,de,-0.38303676,-3.2110958
1350,,1794.0,I4_3,de,-1.5658622,-1.8593954
532,,1827.0,I4_3,de,-0.48215887,-3.7669716
7483,,1900.0,I4_3,de,-1.0740647,-3.3399415
13232,,1796.0,I4_3,de,-0.6395923,-2.232318
8440,,1861.0,I4_3,de,0.30067328,-3.320521
1273,,1900.0,I4_3,de,0.13767378,-3.4292154
11668,,1900.0,I4_3,de,0.22357292,-3.207305
5135,,1826.0,I4_3,de,-1.3268282,-3.5493348
3000,,1891.0,I4_3,de,-0.8047723,-3.408143
3046,,1786.0,I4_3,de,-0.19344254,-3.5539398
8454,,1796.0,I4_3,de,-1.1307217,-2.2310343
8786,,1650.0,I4_3,de,-0.29523703,-3.3177981
11613,,1357.0,I4_3,de,-0.46368048,-3.5669
7632,,1900.0,I4_3,de,-0.5255493,-2.1444075
